X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas
0.6826979472140763,0.6840257460503217,0.0009122885452386251,0.0009112408097278743,0.0008036001285760205,0.0054988216810683424,0.0033259423503325942,0.001558464496438069,0.9744897959183673,0.787037037037037,0.2581967213114753,0.0,1.0,0.6153846153846154,0.2673834405144695,0.1254516711833785,0.42951021665468736,0.005832570905763952,1.0,1.0,0.0,0.2819180070707781,0.235548663950092,0.23025737121878462,0.21779652192023335,0.9725206611570247,0.029398410896708277
0.8005865102639296,0.8039789350497366,0.3210206478916755,0.3210222078281774,0.009402121504339441,0.008641005498821682,0.041019955654102,0.006926820826864192,0.22959183673469385,0.3287037037037037,0.3278688524590163,0.0,1.0,0.038461538461538464,0.013062700964630225,0.3004742547425474,0.3340178663107095,0.009034766697163767,1.0,0.9703728737185986,1.0,0.5260471541289129,0.29313764379214596,0.5997170063864775,0.8447880870561284,0.32128099173553715,0.735527809307605
0.7173020527859237,0.7203042715038034,0.03620023158155829,0.03620054808217574,0.005116254151933997,0.013354281225451691,0.022172949002217293,0.004792801558158215,0.336734693877551,0.40740740740740744,0.2725409836065573,0.0,1.0,0.0,0.18468649517684887,0.2643405600722674,0.5599137488448507,0.00834858188472095,0.6003471468865264,1.0,1.0,0.46465781648755594,0.2806245717788756,0.5056407510803472,0.7302405498281788,0.43422865013774103,0.3382519863791146
0.02404692082111437,0.10415447630193096,0.03157545003401037,0.03157826537559713,0.11804885888781741,0.14846818538884526,0.11197339246119734,0.11655507370036286,0.23979591836734693,0.40740740740740744,0.276639344262295,0.0,1.0,0.0,0.060490353697749195,0.4502032520325203,0.35188417702022795,0.11665141811527902,0.7159904534606205,0.4477864143291653,0.0,0.7827725878579288,0.6664743427932639,0.6562392443305671,0.17843382276371972,0.4613636363636363,1.0
0.021700879765395895,0.12170860152135753,0.2211582123979538,0.2211622059409065,0.16816672024000856,0.2529457973291438,0.20288248337028825,0.16698005262433835,0.2040816326530612,0.4027777777777778,0.26844262295081966,0.0,1.0,0.0,0.054762861736334406,0.524390243902439,0.3663620494917343,0.14569990850869163,0.5010848340203948,0.2836543877436071,0.0,0.8187586336072674,0.7002993040279831,0.6983441049370913,0.18577527855878379,0.4645316804407713,1.0
0.4586510263929619,0.4681100058513751,0.06381225084010565,0.06381361047904369,0.015375549126754526,0.02513747054202671,0.03658536585365854,0.015592812482213317,0.42857142857142855,0.4444444444444444,0.276639344262295,0.0,1.0,0.0,0.8233520900321544,0.2595980126467931,0.6376424684259164,0.0166971637694419,0.617162074202647,1.0,1.0,0.5758235583339189,0.37553640330316257,0.5856820528509694,0.6908257836092888,0.4767906336088154,0.9447219069239501
0.03577712609970674,0.052077238150965474,0.18565277384148582,0.1856516157480914,0.0017679202828672453,0.023566378633150042,0.011086474501108648,0.0021843005503630842,0.4846938775510204,0.5972222222222222,0.9528688524590163,1.0,0.0,0.11538461538461542,0.07244774919614148,0.32938121047877145,0.06951432385255159,0.019899359560841715,1.0,0.18069167511546694,0.0,0.35857273301959686,0.4342072049331074,0.18245439596160465,0.03519733416640636,0.6007575757575757,0.09398410896708287
0.02287390029325513,0.12287887653598598,0.23202468827992473,0.23202851890409673,0.16554162648666024,0.23016496465043207,0.15188470066518847,0.16213160985094535,0.21428571428571427,0.4027777777777778,0.264344262295082,0.0,1.0,0.0,0.057777331189710616,0.5154697380307136,0.3545538556319951,0.14592863677950593,0.558689520503363,0.40407795426382787,0.0,0.8171431247219687,0.7002993040279831,0.693296110749933,0.17978756638550458,0.45688705234159777,1.0
0.32609970674486805,0.32767700409596257,0.09183758411230279,0.0918374081436144,0.002839387120968606,0.007855459544383346,0.015521064301552106,0.002869095873642373,0.4438775510204081,0.412037037037037,0.8176229508196724,0.0,1.0,0.3076923076923077,0.6871985530546624,0.11291779584462512,0.5207926891878016,0.0038883806038426338,0.6384248210023866,1.0,1.0,0.4056097960712697,0.21712163282968522,0.4497686335997552,0.7500781005935646,0.47623966942148754,0.12463110102156641
0.016422287390029325,0.018724400234055003,0.2584151385907402,0.2584154998612751,0.0032679738562091504,0.010997643362136687,0.02328159645232816,0.003667215506849357,0.4948979591836734,0.4814814814814815,0.8831967213114758,1.0,0.0,0.23076923076923078,0.033963022508038586,0.3336720867208672,0.3465448197966937,0.0037740164684354973,0.45758298980256024,1.0,1.0,0.4196576994216947,0.21712163282968522,0.5133657118819075,0.8384359054462148,0.5380853994490358,0.20681044267877416
0.23929618768328445,0.24107665301345818,0.07565113073898273,0.07565095737902389,0.0021161470052501875,0.007069913589945013,0.015521064301552106,0.002351224196067391,0.5459183673469388,0.40740740740740744,0.2725409836065573,0.0,1.0,0.34615384615384615,0.6028938906752411,0.3669828364950316,0.5207926891878016,0.0050320219579139975,0.7041657626383163,1.0,1.0,0.37636674393013514,0.21712163282968522,0.4497686335997552,0.7500781005935646,0.5323002754820937,0.12463110102156641
0.3653958944281525,0.371562317144529,0.1608709361921007,0.1608803385612565,0.026840244294439087,0.07619795758051846,0.14745011086474502,0.0319268272077375,0.5561224489795918,0.4907407407407407,0.276639344262295,0.0,1.0,0.23076923076923078,0.9192122186495177,0.6003839205058716,0.09580039018379712,0.011665141811527903,0.09047515730093293,1.0,1.0,0.6323195429748778,0.32566441888139624,0.8134536693563806,0.965583671769239,0.5754820936639118,1.0
0.02404692082111437,0.12521942656524285,0.1608221830280808,0.16082594454405041,0.18595306975249115,0.19952867242733702,0.12416851441241684,0.1846351633592899,0.20918367346938774,0.4027777777777778,0.26844262295081966,0.0,1.0,0.0,0.06069131832797428,0.4369918699186992,0.34449122086456513,0.14730100640439156,0.6652202213061401,0.5115466937028276,0.0,0.8289667767085764,0.7021023403411345,0.6907338712761482,0.17468499427262318,0.4645316804407713,1.0
0.21407624633431085,0.2293739028671738,0.3110157733811109,0.31101693201142705,0.017036322725811636,0.032992930086410056,0.038802660753880266,0.014345734603144138,0.2704081632653061,0.412037037037037,0.28073770491803307,1.0,0.0,0.15384615384615385,0.5377813504823151,0.4028906955736224,0.9679638566587946,0.024245196706312897,0.6795400303753526,0.8748451053283768,1.0,0.5862190068132331,0.42926688543507263,0.5755860644766531,0.5233781110069771,0.3798898071625344,0.9886492622020431
0.9413489736070382,0.9432416617905207,0.08938525967023037,0.08938443942694332,0.0014732669023893711,0.007069913589945013,0.006651884700665189,0.0013307949368536016,0.4183673469387755,0.3287037037037037,0.9426229508196724,1.0,0.0,0.23076923076923078,0.08460610932475884,0.2932475158084914,0.6266557141390287,0.005718206770356815,1.0,1.0,0.0,0.34063824307555435,0.2669936172514515,0.32318635511874255,0.31776528168280754,0.4195592286501377,0.07173666288308739
0.02404692082111437,0.11117612638970159,0.03586500321408256,0.03586959070637521,0.16522018643522984,0.17753338570306365,0.15077605321507762,0.16456680633972945,0.260204081632653,0.44907407407407407,0.26844262295081966,0.0,1.0,0.0,0.06069131832797428,0.5137759710930443,0.46986343567101346,0.12717291857273558,0.6431980906921241,0.48191956742142616,0.0,0.816955819343963,0.6792759006166383,0.714826570805767,0.23825887743413526,0.46625344352617076,1.0
0.02287390029325513,0.11176126389701581,0.14962894007156322,0.14964301810885622,0.3491642558662809,0.48782403770620586,0.4279379157427938,0.3842773750312344,0.17857142857142855,0.4907407407407407,0.3586065573770494,0.0,1.0,0.0,0.055868167202572344,0.637646793134598,0.807475100112948,0.12557182067703568,0.1868084183119983,0.4323532725019713,1.0,0.893025215986514,0.6823050016227327,0.8731882672377529,0.6047068624388213,0.5252754820936639,1.0
0.6117302052785923,0.6448215330602691,0.33495986244677545,0.3349606948831669,0.02619736419157827,0.0612725844461901,0.04988913525498891,0.023609231234936353,0.12244897959183673,0.4444444444444444,0.264344262295082,1.0,0.0,0.6153846153846154,0.37047829581993574,0.501806684733514,0.42951021665468736,0.05146386093321134,0.7694727706660881,0.559197927227667,0.0,0.6298611598885533,0.5402978615989326,0.5534437263375273,0.21779652192023335,0.4130165289256198,0.9998864926220203
0.0,0.0052662375658279695,0.012251952161300286,0.012253964779914151,0.006723454409086039,0.02670856245090338,0.04988913525498891,0.008948026255507013,0.6479591836734694,0.5277777777777778,0.9426229508196724,0.0,1.0,0.6153846153846154,0.0,0.6059168925022583,0.2909949686826163,0.007090576395242451,0.30689954436971145,0.9019939168638054,1.0,0.49216829388213806,0.29313764379214596,0.6207885578798424,0.8666041861918152,0.6546831955922865,0.8132803632236095
0.005278592375366569,0.008191925102399064,0.03003654230956712,0.030036698636112323,0.002892960462873674,0.007069913589945013,0.019955654101995565,0.0032238724294970924,0.5051020408163265,0.4444444444444444,0.9426229508196724,0.0,1.0,0.6153846153846154,0.0107516077170418,0.4027777777777778,0.4595954410103707,0.00434583714547118,0.8027771750922109,1.0,1.0,0.4074828498513264,0.235548663950092,0.48900531569084854,0.7811100697698636,0.5338154269972452,0.19886492622020432
0.2586510263929619,0.26799297834991226,0.016737404418616104,0.016744654256718648,0.0340994321225758,0.07384131971720347,0.12305986696230599,0.031958476339338925,0.42857142857142855,0.37037037037037035,0.3422131147540983,0.0,1.0,0.6923076923076924,0.6357516077170419,0.4884823848238482,0.17476126912414003,0.015553522415370537,0.15252766326752004,0.9497578010589163,1.0,0.6566224157711129,0.3682521365980311,0.7760908638953687,0.9255441008018329,0.4332644628099173,1.0
0.0035190615835777126,0.007606787595084846,0.0287440596687154,0.02874405503610836,0.0036965605914496946,0.007069913589945013,0.017738359201773836,0.0036455205376064426,0.3877551020408163,0.40740740740740744,0.9426229508196724,0.0,1.0,0.6153846153846154,0.007134244372990354,0.28376242095754295,0.6376424684259164,0.005718206770356815,1.0,1.0,1.0,0.43199644119781794,0.2669936172514515,0.4705724884316799,0.6908257836092888,0.46232782369146,0.22451759364358684
0.14486803519061583,0.15681685196021067,0.019101973165452688,0.019102131254294608,0.006241294331940426,0.02670856245090338,0.02328159645232816,0.007570523326048078,0.6071428571428571,0.48611111111111105,0.2725409836065573,0.0,1.0,0.0,0.36495176848874605,0.5705736224028907,0.7535681281445734,0.019327538883806034,0.6684747233673248,0.8463444857496902,0.0,0.4846760787619115,0.39555010637914245,0.48900531569084854,0.3821201707799647,0.5886363636363636,0.7273552780930761
0.7337243401759531,0.7442949093036864,0.1905503313563187,0.19055038122953527,0.005384120861459338,0.029850746268656716,0.03325942350332595,0.006654229919200278,0.6173469387755102,0.4814814814814815,0.764344262295082,0.0,1.0,0.0,0.4069533762057878,0.6198057813911473,0.7124961495020022,0.01612534309240622,0.5931872423519201,0.5275430888813788,0.0,0.4697853012104611,0.39555010637914245,0.4800565987227045,0.3612933458294284,0.6014462809917355,0.6913734392735528
0.11495601173020528,0.11995318899941487,0.012090140006999504,0.012089493388628815,0.001553626915246973,0.014139827179890024,0.014412416851441243,0.0018524951384126277,0.596938775510204,0.4537037037037037,0.28073770491803307,0.0,1.0,0.0,0.2887861736334405,0.5501355013550135,0.6840538042920218,0.009149130832570903,0.6203080928617921,0.597724456460516,0.0,0.34583596731521155,0.29313764379214596,0.3649087919232093,0.346870769551182,0.5770661157024793,0.12065834279228152
0.12140762463343109,0.12931538911644236,0.08542029780366593,0.08541931703194332,0.001419693560484303,0.013354281225451691,0.005543237250554323,0.0018463695000381576,0.6224489795918366,0.5231481481481481,0.2971311475409837,1.0,0.0,0.11153846153846153,0.3032556270096463,0.4391373080397471,0.2584454256083787,0.013266239707227812,0.9429377305272293,0.8122113326574294,0.0,0.33700920137669454,0.3441275107280661,0.26731423763815054,0.1310527960012497,0.6359504132231405,0.08671963677639044
0.5272727272727272,0.5277940315974253,0.06752143990898549,0.0675220736965602,0.0036697739204971606,0.009426551453260018,0.026607538802660754,0.004171304498081782,0.5510204081632653,0.4444444444444444,0.264344262295082,0.0,1.0,0.0,0.6669011254019293,0.23227190605239384,0.2607043844337201,0.004231473010064043,0.45758298980256024,1.0,1.0,0.43127063285804595,0.19620641159712954,0.5345902328960954,0.8819639695928356,0.5460743801652892,0.2052213393870602
0.6293255131964809,0.628437682855471,0.029471166774420562,0.029471403775815096,0.0019018536376299152,0.01021209740769835,0.021064301552106427,0.0021914471284666327,0.5612244897959183,0.44907407407407407,0.264344262295082,0.0,1.0,0.5192307692307693,0.4119774919614148,0.3048780487804878,0.22990040045179178,0.002516010978956999,0.2767411586027338,1.0,1.0,0.365783990072815,0.1435216905268472,0.49753336647672947,0.897584088305738,0.5550275482093664,0.09886492622020432
0.02404692082111437,0.1304856641310708,0.10556357408559008,0.1055754834640979,0.3270652523304403,0.48311076197957586,0.4113082039911308,0.35691721123166426,0.1377551020408163,0.4814814814814815,0.3586065573770494,0.0,1.0,0.0,0.05878215434083602,0.6798780487804877,0.884074340281343,0.15004574565416284,0.24224343675417664,0.3730990199391686,0.0,0.886375875067313,0.7098553964876853,0.8480247810623732,0.44829740706029375,0.5200413223140495,1.0
0.4422287390029325,0.4493856056173201,0.05901421424686717,0.05901380181705027,0.0023572270438229938,0.020424194815396705,0.021064301552106427,0.0022478540484982103,0.46428571428571425,0.34259259259259256,0.2581967213114753,1.0,0.0,0.038461538461538464,0.8629421221864952,0.6586495031616983,0.6577677379607763,0.013494967978042083,0.6126057713169885,0.5493973189140475,0.0,0.3870665636487088,0.3441275107280661,0.41271176718038927,0.33354160158283874,0.4452479338842975,0.27366628830874007
0.5747800586510264,0.5886483323581041,0.002128458382244307,0.0021278133693725257,0.0034286938819243543,0.024351924587588378,0.038802660753880266,0.006558006349734646,0.9795918367346939,0.8101851851851851,0.2581967213114753,0.0,1.0,0.23076923076923078,0.5094453376205789,0.5854787714543812,0.28124037375500566,0.023673376029277216,0.9013885875461055,0.15511997296383914,0.0,0.4244573997330899,0.4241102015794599,0.3649087919232093,0.1426116838487973,0.9775482093663912,0.3717366628830874
0.02932551319648094,0.03920421299005266,0.011022324839350266,0.011026916335474255,0.015429122468659594,0.05577376276512176,0.09866962305986696,0.017266898402969504,0.5102040816326531,0.43981481481481477,0.2581967213114753,0.0,1.0,0.3076923076923077,0.0742564308681672,0.7092366757000903,0.26460622240476434,0.016010978956999083,0.2272727272727273,0.7997071082572942,1.0,0.5761747559176793,0.3682521365980311,0.714826570805767,0.8799854212225348,0.5358815426997245,0.9997729852440409
0.0,0.0052662375658279695,0.0348012172335424,0.03480403205524047,0.006910961105753777,0.016496465043205028,0.06097560975609757,0.00691533525491206,0.2346938775510204,0.41666666666666663,0.2581967213114753,0.0,1.0,0.11538461538461542,0.0,0.6948961156278228,0.22990040045179178,0.009263494967978039,0.5283141679323063,0.9195674214261575,1.0,0.4949544613799724,0.29313764379214596,0.6562392443305671,0.897584088305738,0.4696280991735537,0.9132803632236095
0.4909090909090909,0.505558806319485,0.06012014552456833,0.060121022256178415,0.005625200900032144,0.042419481539670074,0.039911308203991136,0.006886748942497867,0.6071428571428571,0.48611111111111105,0.28073770491803307,0.0,1.0,0.038461538461538464,0.7308078778135049,0.8534327009936766,0.9006058116849779,0.024245196706312897,0.5157300932957257,0.7260335698997409,0.0,0.47418697759359413,0.42926688543507263,0.5534437263375273,0.4566802041028846,0.5949035812672177,0.9744608399545971
0.4715542521994135,0.47571679344645995,0.011623157221056758,0.011623800017615604,0.0035090538947819563,0.023566378633150042,0.026607538802660754,0.004213673496838533,0.5816326530612245,0.44907407407407407,0.2971311475409837,0.0,1.0,0.0,0.8129019292604502,0.6671183378500452,0.5071362562891467,0.009149130832570903,0.35593404209156,1.0,1.0,0.4267987169581607,0.29313764379214596,0.5345902328960954,0.7570030198896179,0.5817493112947658,0.4753688989784336
0.0,0.0,0.017486833220905586,0.01748787799107664,0.0021697203471552555,0.012568735271013355,0.03325942350332595,0.0018366705726119135,0.36224489795918363,0.3287037037037037,0.2725409836065573,1.0,0.0,0.11538461538461542,0.0,0.34812556458897925,0.11007290276209057,0.001601097895699908,0.15621609893686267,0.9636138335023094,1.0,0.3788485401887102,0.10857884677797411,0.5648781980190447,0.9583463500989275,0.3865013774104683,0.12463110102156641
0.02287390029325513,0.12170860152135753,0.1662548165909999,0.16625906073378094,0.17135433408336012,0.22388059701492538,0.14523281596452328,0.17003878805265701,0.20918367346938774,0.412037037037037,0.264344262295082,0.0,1.0,0.0,0.057777331189710616,0.5325203252032521,0.3886435979053291,0.14421317474839887,0.5691039270991538,0.47087980173482025,0.0,0.8206551005595748,0.6984962677148318,0.7056101571761826,0.1970738310944497,0.46418732782369143,1.0
0.021700879765395895,0.15038033937975426,0.05205435760212116,0.05207119121205423,0.4959552126861673,0.800471327572663,0.770509977827051,0.5692402600435583,0.12755102040816327,0.5231481481481481,0.3504098360655741,0.0,1.0,0.0,0.053155144694533765,0.7161246612466124,0.9909641646986342,0.18149588289112534,0.15317856367975702,0.23927002365664077,1.0,0.9287068904965934,0.738992463308211,0.9002638724234195,0.5116630219723004,0.5519283746556474,1.0
1.0,0.9999999999999999,0.03086034990589028,0.03086018376474773,0.002678667095253402,0.0054988216810683424,0.015521064301552106,0.002069700065774042,0.3571428571428571,0.2685185185185185,1.0,0.0,1.0,0.038461538461538464,0.0023110932475884243,0.16937669376693767,0.5207926891878016,0.0036596523330283616,0.8794749403341289,1.0,1.0,0.39980332935309404,0.21712163282968522,0.4497686335997552,0.7500781005935646,0.3446969696969696,0.12463110102156641
0.46803519061583576,0.4803978935049737,0.1218930636012826,0.12189207695133703,0.0016875602700096432,0.020424194815396705,0.007760532150776054,0.0020658715417899982,0.6020408163265306,0.4907407407407407,0.862704918032787,1.0,0.0,0.11153846153846153,0.9731712218649519,0.5854787714543812,0.1633637950508266,0.01704025617566331,0.9612714254719028,0.5775599864819195,0.0,0.35398375125845805,0.4076304496772565,0.26731423763815054,0.08283869624075818,0.5944903581267218,0.14517593643586832
0.02404692082111437,0.12287887653598598,0.23288282455041728,0.23288657445255645,0.17430086788813887,0.21366849960722703,0.15299334811529935,0.17410927475249233,0.20918367346938774,0.412037037037037,0.26844262295081966,0.0,1.0,0.0,0.06069131832797428,0.4653342366757001,0.35301365643289867,0.14398444647758463,0.6001301800824473,0.3921369832150501,0.0,0.8223876753061272,0.6984962677148318,0.6907338712761482,0.17900656044985946,0.46790633608815424,1.0
0.18592375366568914,0.1860737273259216,0.012881230603996905,0.012880180939482185,0.00034822672238294224,0.0023566378633150037,0.0033259423503325942,0.0004022502532568616,0.5612244897959183,0.4537037037037037,0.9569672131147544,1.0,0.0,0.3961538461538462,0.376105305466238,0.2822944896115628,0.7946401067871445,0.0017154620311070445,1.0,1.0,0.0,0.20488867036594788,0.1435216905268472,0.23025737121878462,0.40294699573050097,0.5587465564738292,0.014982973893303081
0.14252199413489736,0.14628437682855472,0.01601045848039531,0.016012792828177035,0.008116361298617808,0.027494108405341715,0.04988913525498891,0.0035911554970330215,0.03571428571428571,0.22685185185185186,0.9528688524590163,0.0,1.0,1.0,0.28858520900321544,0.44850948509485095,0.21870828627169114,0.005718206770356815,0.23768713386851814,1.0,1.0,0.5111797897497132,0.2669936172514515,0.6358942980611113,0.9032593981047591,0.1564049586776859,0.7678774120317821
0.02404692082111437,0.12463428905792862,0.08324437559727663,0.08325741674512165,0.40308582449373187,0.6794972505891594,0.5986696230598669,0.4470151423228268,0.10714285714285714,0.4814814814814815,0.35450819672131173,0.0,1.0,0.0,0.058882636655948555,0.589769647696477,0.9827497689701201,0.1420402561756633,0.13538728574528097,0.24625436521347308,1.0,0.9076116222987054,0.7012008221845587,0.8615625836552067,0.5158283869624076,0.5300275482093664,1.0
0.9008797653958944,0.9110590988882387,0.003335764007610006,0.00333963148899472,0.012777242044358726,0.046347211311861744,0.07317073170731707,0.010986332424611896,0.4183673469387755,0.30092592592592593,0.9528688524590163,0.0,1.0,1.0,0.15564710610932478,0.7962962962962964,0.36810760858404357,0.01521043000914913,0.35973096116294206,0.9663174495888249,1.0,0.5570696073611014,0.39555010637914245,0.693296110749933,0.8275018223471833,0.39008264462809916,0.9997729852440409
0.02287390029325513,0.11995318899941487,0.11506882939462833,0.11507292061946647,0.17877424193721203,0.18695993715632367,0.14079822616407983,0.17564757568928108,0.18877551020408162,0.40740740740740744,0.264344262295082,0.0,1.0,0.0,0.057777331189710616,0.47707768744354107,0.3839203203614334,0.14169716376944191,0.6835539162508136,0.4720063084375352,0.0,0.8249631242537052,0.6957556525188417,0.7007916172702588,0.19467874622513803,0.4586088154269972,1.0
0.0844574780058651,0.0866003510825044,0.009741688008599252,0.009741202936180991,0.0017679202828672453,0.006284367635506677,0.011086474501108648,0.002127638395399237,0.5153061224489796,0.48611111111111105,0.8012295081967213,1.0,0.0,0.11538461538461542,0.17885852090032153,0.2566621499548329,0.7199917856042715,0.0038883806038426338,0.7830331959210242,1.0,1.0,0.35857273301959686,0.21712163282968522,0.3982561474626181,0.6490679995834636,0.5831267217630853,0.08444948921679907
0.7108504398826979,0.71152720889409,0.015452818984498186,0.015452413575360655,0.0019286403085824492,0.007855459544383346,0.012195121951219513,0.0032606262597439126,0.8316326530612245,0.6990740740740741,0.3278688524590163,0.0,1.0,0.0,0.24196141479099678,0.2588075880758807,0.6577677379607763,0.00491765782250686,0.6384248210023866,1.0,1.0,0.3671653672356068,0.21712163282968522,0.41271176718038927,0.6806206393835261,0.8508264462809918,0.09398410896708287
0.0281524926686217,0.06553540081919251,0.04359943078867873,0.04359821500593136,0.0034554805528768883,0.051846032992930086,0.0022172949002217295,0.0041485885891097895,0.2755102040816326,0.7083333333333333,0.0,0.0,1.0,0.0,0.07857717041800644,0.04155374887082204,0.003388438238012114,0.06164226898444646,1.0,0.62453531598513,0.0,0.425253447589614,0.5522700227182575,0.11510956441928945,0.0017182130584192379,0.5816804407713498,0.14665153234960274
0.025219941348973606,0.12112346401404331,0.18484185964391173,0.1848458590398787,0.16813993356905604,0.23880597014925375,0.164079822616408,0.1655606911659872,0.18367346938775508,0.412037037037037,0.26844262295081966,0.0,1.0,0.0,0.06360530546623794,0.4993224932249322,0.3826881610021563,0.13975297346752058,0.5107398568019094,0.38008336149600086,0.0,0.8187352204350167,0.6939165554794273,0.6983441049370913,0.19405394147662197,0.45984848484848484,1.0
0.8023460410557185,0.8039789350497366,0.07434398185705395,0.07434493687997368,0.005437694203364406,0.009426551453260018,0.03658536585365854,0.005438035466935718,0.4693877551020408,0.37962962962962965,0.3278688524590163,0.0,1.0,0.0,0.013062700964630225,0.3309620596205962,0.3272409898346853,0.0065187557182067694,0.690062920373183,0.834290864030641,1.0,0.4707686544449908,0.2520644765785583,0.5592565681288003,0.8482245131729669,0.4695592286501377,0.4093076049943247
